posicion,libro,capitulo,versiculo
16772,2,12,16
16828,2,12,16
16860,2,12,17
16917,2,12,17
16940,2,12,18
16996,2,12,19
17049,2,12,19
17067,2,12,20
17101,2,12,21
17158,2,12,21
17162,2,12,22
17219,2,12,22
17254,2,12,23
17310,2,12,23
17342,2,12,24
17374,2,12,25
17427,2,12,26
17462,2,12,27
17514,2,12,27
17545,2,12,28
17589,2,12,29
17645,2,12,29
17675,2,12,30
17729,2,12,30
17742,2,12,31
17795,2,12,31
17815,2,12,32
17856,2,12,33
17900,2,12,34
17942,2,12,35
17991,2,12,36
18036,2,12,37
18085,2,12,38
18117,2,12,39
18172,2,12,39
18197,2,12,40
18243,2,12,41
18296,2,12,41
18309,2,12,42
18365,2,12,42
18378,2,12,43
18422,2,12,44
18454,2,12,45
18471,2,12,46
18518,2,12,47
18535,2,12,48
18586,2,12,48
18609,2,12,49
18638,2,12,50
18681,2,12,51
18731,2,13,1
18749,2,13,2
18792,2,13,3
18847,2,13,3
18875,2,13,4
18896,2,13,5
18952,2,13,5
18999,2,13,6
19032,2,13,7
19082,2,13,8
19130,2,13,9
19185,2,13,9
19204,2,13,10
19235,2,13,11
19284,2,13,12
19336,2,13,13
19386,2,13,14
19438,2,13,14
19453,2,13,15
19507,2,13,15
19558,2,13,16
19612,2,13,17
19666,2,13,17
19700,2,13,18
19753,2,13,19
19806,2,13,19
19836,2,13,20
19863,2,13,21
19918,2,13,21
19931,2,13,22
19968,2,14,1
19986,2,14,2
20041,2,14,2
20057,2,14,3
20098,2,14,4
20156,2,14,4
20167,2,14,5
20222,2,14,5
20247,2,14,6
20270,2,14,7
20308,2,14,8
20364,2,14,8
20370,2,14,9
20424,2,14,9
20448,2,14,10
20506,2,14,10
20526,2,14,11
20583,2,14,11
20597,2,14,12
20653,2,14,12
20676,2,14,13
20731,2,14,13
20772,2,14,14
20793,2,14,15
20834,2,14,16
20886,2,14,16
20891,2,14,17
20947,2,14,17
20954,2,14,18
20996,2,14,19
21050,2,14,19
21068,2,14,20
21124,2,14,20
21140,2,14,21
21194,2,14,21
21212,2,14,22
21262,2,14,23
21311,2,14,24
21366,2,14,24
21371,2,14,25
21429,2,14,25
21442,2,14,26
21494,2,14,26
21499,2,14,27
21552,2,14,27
21575,2,14,28
21630,2,14,28
21642,2,14,29
21691,2,14,30
21746,2,14,30
21749,2,14,31
21806,2,14,31
21820,2,15,1
21876,2,15,1
21896,2,15,2
21944,2,15,3
21963,2,15,4
22003,2,15,5
22029,2,15,6
22063,2,15,7
22097,2,15,8
22141,2,15,9
22191,2,15,10
22226,2,15,11
22268,2,15,12
22286,2,15,13
22320,2,15,14
22348,2,15,15
22395,2,15,16
22450,2,15,16
22456,2,15,17
22509,2,15,18
22524,2,15,19
22578,2,15,19
22594,2,15,20
22647,2,15,20
22653,2,15,21
22695,2,15,22
22750,2,15,22
22757,2,15,23
22805,2,15,24
22828,2,15,25
22880,2,15,25
22892,2,15,26
22948,2,15,26
23002,2,15,27
23054,2,16,1
23109,2,16,1
23142,2,16,2
23178,2,16,3
23233,2,16,3
23288,2,16,3
23292,2,16,4
23346,2,16,4
23374,2,16,5
23426,2,16,6
23479,2,16,6
23484,2,16,7
23538,2,16,7
23543,2,16,8
23594,2,16,8
23645,2,16,9
23696,2,16,9
23703,2,16,10
23758,2,16,10
23762,2,16,11
23780,2,16,12
23833,2,16,12
23862,2,16,13
23914,2,16,14
23958,2,16,15
24012,2,16,15
24041,2,16,16
24095,2,16,16
24111,2,16,17
24144,2,16,18
24194,2,16,19
24224,2,16,20
24280,2,16,20
24283,2,16,21
24321,2,16,22
24377,2,16,22
24381,2,16,23
24434,2,16,23
24478,2,16,24
24523,2,16,25
24570,2,16,26
24605,2,16,27
24639,2,16,28
24678,2,16,29
24732,2,16,29
24760,2,16,30
24778,2,16,31
24827,2,16,32
24883,2,16,32
24927,2,16,33
24981,2,16,33
24994,2,16,34
25035,2,16,35
25088,2,16,35
25103,2,16,36
25121,2,17,1
25178,2,17,1
25188,2,17,2
25243,2,17,2
25256,2,17,3
25313,2,17,3
25330,2,17,4
25372,2,17,5
25427,2,17,5
25442,2,17,6
25498,2,17,6
25517,2,17,7
25571,2,17,7
25586,2,17,8
25612,2,17,9
25665,2,17,9
25684,2,17,10
25738,2,17,11
25785,2,17,12
25842,2,17,12
25876,2,17,13
25904,2,17,14
25958,2,17,14
25974,2,17,15
26000,2,17,16
